nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
DD71509A,RNRN5,NM,35.2825,-108.553,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE606282,RPDN5,NM,32.8814,-105.178,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DE6071F4,RPHN5,NM,32.8367,-105.069,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
179625EE,RPPN5,NM,36.1683,-105.603,USGS01,HG,HG,VB,,,,,,,,,,,,,,,,,,,,,
DD1F93DE,RPTN5,NM,36.4394,-105.503,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD73E6E0,RRFN5,NM,36.6828,-105.654,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CE1AA4E6,RRHN5,NM,33.3,-104.722,CESPD1,HG,,,,,,,,,,,,,,,,,,,,,,,
DD0D54AA,RRQN5,NM,36.7033,-105.568,USGS01,HG,TA,VB,,,,,,,,,,,,,,,,,,,,,
CE1A820A,RRRN5,NM,33.2994,-104.726,CESPD1,HP,,,,,,,,,,,,,,,,,,,,,,,
CD0B2570,RRSN5,NM,33.715,-108.777,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
17902520,RRUN5,NM,33.3367,-105.726,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
DD9E756E,RSFN5,NM,33.7172,-108.757,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DDDF7448,RUHN5,NM,33.3267,-105.625,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CE1A917C,RWRN5,NM,33.2722,-104.722,CESPD1,HP,,,,,,,,,,,,,,,,,,,,,,,
CD0F7036,SCON5,NM,33.9794,-107.187,NMSTD1,,,,,,,,,,,,,,,,,,,,,,,,
16F6F016,SDRN5,NM,35.2044,-106.704,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DE51B060,SDVN5,NM,35.0028,-106.657,USGS01,HG,PC,HG,,,,,,,,,,,,,,,,,,,,,
837933E4,SEVN5,NM,34.3769,-106.798,FWSBID,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
17895272,SFAN5,NM,35.6889,-105.823,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1749B5E4,SFCN5,NM,35.5472,-106.229,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
F00052FE,SFMN5,NM,35.6872,-105.836,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
F0007412,SFNN5,NM,35.6894,-105.88,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
DD73F596,SFPN5,NM,35.4447,-106.44,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
F0006764,SFRN5,NM,35.6864,-105.844,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
324172AC,SFWN5,NM,35.6869,-105.86,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
AAB621DE,SFXN5,NM,35.0042,-106.4114,SANDIA,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,PA,,,,,,,,,,,,
DDC6A3E2,SHRN5,NM,36.7767,-108.683,USGS01,HG,TW,WC,WP,WT,,,,,,,,,,,,,,,,,,,
DD40171A,SJFN5,NM,36.7403,-108.4025,USGS01,HG,WT,,,,,,,,,,,,,,,,,,,,,,
3233D20C,SLMN5,NM,34.0606,-108.445,DAFS00,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
348607A0,SMCN5,NM,33.6875,-106.994,BURUCR,HG,,,,,,,,,,,,,,,,,,,,,,,
