usgs_id	  10-85_slope_ftpmi	  upstream_len_mi	  elev_ft	  storage_pct	  lake_area_pct	  forest_pct	  glacier_pct	  infil_index	  mean_precip_in	  2yr_precip_in	  mean_min_jan_temp_f 
03080000	  24.80	  32.55	  2270.00	  1.40	  0.40	  86.00	  -99.00	  2.82	  47.20	  2.40	  20.00
03085000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
03089500	  11.10	  8.71	  1161.00	  2.00	  -99.00	  20.00	  -99.00	  2.68	  37.00	  2.30	  20.00
03092500	  11.70	  18.70	  1041.00	  3.70	  -99.00	  12.90	  -99.00	  2.53	  37.00	  2.30	  20.00
03102500	  9.94	  24.87	  1170.00	  1.14	  0.14	  29.00	  -99.00	  2.05	  40.70	  2.35	  19.00
03106000	  4.50	  48.03	  1180.00	  1.18	  0.18	  56.00	  -99.00	  2.99	  38.80	  2.20	  22.00
03109500	  8.29	  52.00	  1112.00	  1.10	  -99.00	  15.00	  -99.00	  2.83	  37.50	  2.50	  22.00
03114500	  3.90	  72.00	  1060.00	  0.00	  0.00	  60.00	  -99.00	  3.30	  46.00	  3.00	  24.00
03116000	  6.21	  25.80	  1078.00	  1.40	  -99.00	  6.70	  -99.00	  2.82	  37.00	  2.40	  21.00
03118500	  8.66	  25.60	  1136.00	  0.20	  -99.00	  7.40	  -99.00	  2.84	  37.00	  2.40	  21.00
03125000	  62.00	  1.97	  997.00	  0.00	  -99.00	  21.00	  -99.00	  3.33	  39.00	  2.30	  23.00
03132000	  7.00	  23.95	  1227.00	  1.00	  -99.00	  20.00	  -99.00	  2.77	  38.00	  2.40	  20.00
03136000	  2.91	  75.80	  1182.00	  0.30	  -99.00	  3.00	  -99.00	  2.82	  36.50	  2.30	  21.00
03137000	  7.57	  50.50	  1144.00	  0.00	  -99.00	  2.10	  -99.00	  2.58	  38.00	  2.30	  20.00
03144000	  10.30	  31.60	  963.00	  0.00	  -99.00	  5.00	  -99.00	  3.08	  39.00	  2.30	  22.00
03159500	  3.50	  55.00	  880.00	  0.00	  -99.00	  11.30	  -99.00	  2.73	  39.50	  2.50	  23.00
03161000	  7.48	  62.50	  3380.00	  0.00	  0.00	  55.00	  -99.00	  -99.00	  53.00	  3.00	  26.00
03164000	  9.52	  111.00	  3280.00	  1.02	  -99.00	  55.00	  -99.00	  -99.00	  46.90	  3.33	  24.40
03167000	  11.40	  41.00	  2500.00	  1.07	  -99.00	  43.00	  -99.00	  -99.00	  38.60	  2.68	  25.10
03167500	  15.20	  46.30	  2570.00	  1.01	  -99.00	  69.00	  -99.00	  -99.00	  44.60	  3.34	  25.80
03170000	  9.73	  65.10	  2470.00	  1.02	  -99.00	  46.00	  -99.00	  -99.00	  43.60	  3.45	  25.60
03173000	  20.10	  53.70	  2590.00	  1.03	  -99.00	  64.00	  -99.00	  -99.00	  37.40	  2.56	  25.80
03175500	  35.90	  45.00	  2810.00	  1.02	  -99.00	  71.00	  -99.00	  -99.00	  40.60	  2.57	  25.40
03179000	  5.90	  100.00	  2570.00	  0.00	  0.00	  60.00	  -99.00	  3.20	  40.00	  2.40	  24.00
03180500	  23.80	  19.10	  3620.00	  0.00	  0.00	  80.00	  -99.00	  4.10	  42.00	  2.80	  19.00
03182500	  16.10	  66.10	  3180.00	  0.00	  0.00	  80.00	  -99.00	  4.10	  42.00	  2.70	  19.00
03183500	  9.20	  140.80	  2840.00	  0.00	  0.00	  80.00	  -99.00	  4.10	  41.00	  2.50	  20.00
03186500	  41.90	  31.40	  3410.00	  0.00	  0.00	  99.00	  -99.00	  4.30	  50.00	  2.70	  21.00
03187500	  52.50	  27.20	  3270.00	  0.00	  0.00	  99.00	  -99.00	  4.30	  49.00	  2.70	  21.00
03193000	  6.30	  329.00	  2690.00	  0.00	  0.00	  65.00	  -99.00	  3.50	  44.00	  2.70	  24.00
03198500	  28.10	  63.00	  1750.00	  0.00	  0.00	  95.00	  -99.00	  3.30	  43.00	  2.40	  26.00
03202000	  2.81	  71.60	  829.00	  0.10	  -99.00	  21.90	  -99.00	  2.66	  40.00	  2.60	  26.00
03204500	  4.10	  48.50	  950.00	  0.00	  0.00	  80.00	  -99.00	  3.20	  42.00	  2.70	  26.00
03217000	  4.60	  61.20	  950.00	  0.02	  0.02	  64.00	  -99.00	  2.80	  44.00	  2.80	  28.00
03219500	  1.53	  70.70	  997.00	  0.00	  -99.00	  0.40	  -99.00	  3.35	  35.00	  2.50	  23.00
03230500	  3.87	  70.50	  986.00	  0.00	  -99.00	  0.70	  -99.00	  3.47	  37.00	  2.60	  24.00
03234500	  2.67	  177.00	  935.00	  0.00	  -99.00	  2.50	  -99.00	  3.29	  37.00	  2.80	  25.00
03235500	  140.00	  1.67	  1015.00	  0.00	  -99.00	  96.00	  -99.00	  2.66	  39.50	  2.70	  24.00
03237280	  67.00	  6.91	  1050.00	  0.00	  -99.00	  96.00	  -99.00	  2.66	  43.00	  2.80	  28.00
03237500	  8.30	  45.90	  877.00	  0.00	  -99.00	  9.00	  -99.00	  2.40	  42.00	  2.90	  26.00
03248500	  4.70	  36.40	  1100.00	  0.00	  0.01	  83.00	  -99.00	  2.70	  46.00	  2.90	  28.00
03252500	  2.41	  85.90	  900.00	  0.60	  0.60	  2.00	  -99.00	  3.00	  44.00	  3.00	  25.00
03253500	  1.50	  255.20	  900.00	  0.19	  0.19	  35.00	  -99.00	  2.80	  44.00	  3.00	  25.00
03262000	  2.49	  40.20	  980.00	  0.60	  -99.00	  7.20	  -99.00	  -99.00	  36.00	  2.70	  22.30
03265000	  3.06	  43.20	  1015.00	  0.00	  -99.00	  2.00	  -99.00	  3.51	  37.00	  2.80	  23.00
03266000	  4.11	  62.60	  -99.00	  0.00	  -99.00	  2.00	  -99.00	  3.51	  37.00	  2.80	  23.00
03269500	  8.32	  40.40	  1069.00	  0.00	  -99.00	  0.70	  -99.00	  3.51	  37.50	  2.70	  23.00
03272000	  9.27	  44.00	  -99.00	  0.00	  -99.00	  3.90	  -99.00	  3.51	  39.00	  2.80	  24.00
03274000	  3.40	  139.00	  989.00	  0.20	  -99.00	  1.70	  -99.00	  3.50	  38.50	  2.80	  24.00
03275000	  8.70	  47.40	  1049.00	  0.08	  0.08	  11.10	  -99.00	  3.51	  40.00	  2.90	  20.00
03276700	  22.20	  18.20	  925.00	  0.56	  -99.00	  24.90	  -99.00	  -99.00	  40.00	  3.00	  23.00
03281500	  5.10	  77.00	  1200.00	  0.01	  0.01	  82.00	  -99.00	  2.80	  48.00	  3.00	  28.00
03285000	  4.10	  50.50	  1000.00	  0.10	  0.10	  30.00	  -99.00	  2.70	  47.00	  3.10	  27.00
03294000	  5.50	  25.10	  602.00	  0.34	  0.34	  39.90	  -99.00	  2.83	  43.00	  3.10	  24.00
03294500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  44.00	  3.10	  -99.00
03298000	  5.50	  34.70	  750.00	  0.83	  0.83	  4.00	  -99.00	  2.70	  45.00	  3.10	  27.00
03301500	  3.50	  112.30	  800.00	  0.12	  0.12	  43.00	  -99.00	  2.40	  48.00	  3.20	  27.00
03307000	  9.38	  28.44	  900.00	  0.04	  0.04	  30.00	  -99.00	  3.70	  52.00	  3.30	  28.00
03308500	  2.80	  156.40	  850.00	  0.07	  0.07	  47.00	  -99.00	  3.70	  50.00	  3.20	  28.00
03310300	  4.20	  46.30	  750.00	  0.02	  0.02	  10.00	  -99.00	  3.70	  48.00	  3.20	  27.00
03320500	  4.63	  40.30	  600.00	  0.08	  0.08	  41.00	  -99.00	  3.20	  47.00	  3.40	  28.00
03324000	  4.40	  28.00	  808.00	  0.16	  0.16	  10.80	  -99.00	  1.90	  36.00	  2.70	  19.00
03324300	  2.40	  58.10	  897.00	  0.10	  0.10	  9.90	  -99.00	  2.20	  38.00	  2.80	  19.00
03326500	  2.90	  83.80	  944.00	  0.18	  -99.00	  8.50	  -99.00	  -99.00	  38.50	  2.80	  20.00
03327520	  3.30	  34.20	  -99.00	  0.05	  -99.00	  3.36	  -99.00	  -99.00	  38.00	  2.80	  -99.00
03328500	  2.40	  87.10	  786.00	  0.44	  0.44	  12.60	  -99.00	  2.20	  37.00	  2.70	  19.00
03329400	  8.80	  4.50	  665.00	  0.00	  -99.00	  4.00	  -99.00	  -99.00	  38.00	  2.85	  -99.00
03333600	  4.50	  13.70	  837.00	  0.09	  -99.00	  7.80	  -99.00	  -99.00	  38.00	  2.85	  21.00
03334500	  7.10	  48.80	  842.00	  0.16	  0.16	  8.30	  -99.00	  2.35	  38.00	  2.90	  19.00
03335500	  2.10	  220.00	  816.00	  0.60	  0.60	  10.20	  -99.00	  2.50	  37.20	  2.90	  19.00
03339500	  5.30	  51.20	  862.00	  0.12	  0.12	  6.00	  -99.00	  2.35	  39.50	  2.95	  21.00
03340800	  7.20	  35.90	  864.00	  0.00	  0.00	  7.00	  -99.00	  2.67	  39.50	  2.95	  21.00
03343400	  2.96	  27.27	  665.00	  0.00	  -99.00	  2.00	  -99.00	  -99.00	  38.00	  3.10	  21.00
03345500	  1.58	  138.79	  638.00	  0.29	  -99.00	  12.31	  -99.00	  1.80	  38.50	  3.20	  23.00
03346000	  4.33	  51.21	  598.00	  0.00	  -99.00	  12.22	  -99.00	  1.00	  39.00	  3.20	  23.00
03347500	  10.20	  12.50	  974.00	  0.22	  0.22	  9.30	  -99.00	  2.50	  39.00	  2.85	  20.00
03351500	  7.20	  31.80	  910.00	  0.16	  0.16	  9.00	  -99.00	  2.50	  38.00	  2.90	  21.00
03360500	  2.40	  253.00	  704.00	  0.63	  0.63	  23.00	  -99.00	  2.83	  40.00	  3.10	  21.00
03361650	  9.90	  29.10	  -99.00	  0.22	  -99.00	  5.81	  -99.00	  -99.00	  38.50	  2.90	  -99.00
03362000	  4.30	  30.10	  778.00	  0.11	  0.11	  44.70	  -99.00	  2.20	  40.00	  3.00	  22.00
03362500	  4.50	  81.10	  827.00	  0.06	  0.06	  7.60	  -99.00	  2.35	  40.00	  3.00	  21.00
03363500	  5.70	  60.60	  993.00	  0.04	  0.04	  9.20	  -99.00	  2.50	  40.50	  2.95	  21.00
03364000	  3.80	  117.00	  784.00	  0.04	  0.04	  7.60	  -99.00	  2.50	  40.50	  3.00	  21.00
03373500	  2.00	  255.00	  625.00	  0.53	  0.53	  23.80	  -99.00	  3.33	  43.00	  3.05	  22.00
03374000	  1.90	  315.00	  609.00	  0.30	  0.30	  15.00	  -99.00	  3.16	  42.00	  3.00	  22.00
03374455	  23.60	  5.70	  -99.00	  0.08	  -99.00	  76.64	  -99.00	  -99.00	  44.00	  3.15	  -99.00
03377500	  1.20	  509.00	  498.00	  0.38	  0.38	  13.80	  -99.00	  3.33	  42.00	  3.30	  20.00
03379500	  2.01	  114.10	  544.00	  0.38	  -99.00	  21.39	  -99.00	  1.40	  40.60	  3.30	  23.00
03380500	  1.90	  59.52	  506.00	  1.00	  -99.00	  26.13	  -99.00	  0.90	  42.00	  3.40	  23.00
03381500	  1.16	  207.10	  481.00	  0.14	  -99.00	  19.49	  -99.00	  1.10	  40.50	  3.30	  23.00
03416000	  12.30	  23.40	  1300.00	  0.00	  -99.00	  88.90	  -99.00	  3.51	  53.00	  3.40	  28.00
03434500	  2.84	  90.00	  760.00	  0.05	  -99.00	  45.80	  -99.00	  3.70	  49.00	  3.60	  31.00
03436000	  6.56	  36.30	  670.00	  1.09	  -99.00	  30.60	  -99.00	  3.89	  48.00	  3.30	  30.00
03438000	  3.60	  48.00	  550.00	  0.92	  0.92	  9.00	  -99.00	  3.90	  47.00	  3.50	  29.00
03439500	  108.00	  19.60	  3040.00	  0.00	  0.00	  80.00	  -99.00	  -99.00	  75.00	  5.00	  31.00
03441000	  90.60	  12.50	  3190.00	  0.00	  0.00	  96.00	  -99.00	  -99.00	  67.00	  5.50	  25.00
03444500	  52.80	  3.79	  3760.00	  0.00	  0.00	  98.00	  -99.00	  -99.00	  68.00	  4.90	  24.00
03448000	  5.30	  73.70	  2640.00	  0.00	  0.00	  72.00	  -99.00	  -99.00	  63.00	  4.30	  30.00
03450000	  650.00	  3.89	  4020.00	  0.00	  0.00	  99.00	  -99.00	  -99.00	  52.00	  3.50	  26.00
03451500	  8.33	  85.60	  2740.00	  0.00	  0.00	  73.00	  -99.00	  -99.00	  66.00	  3.90	  30.00
03453000	  44.70	  22.60	  2760.00	  0.00	  0.00	  69.00	  -99.00	  -99.00	  45.00	  4.10	  28.00
03454000	  68.90	  28.60	  3040.00	  0.00	  0.00	  83.00	  -99.00	  -99.00	  52.00	  2.88	  26.00
03455500	  255.00	  9.46	  4780.00	  0.00	  0.00	  97.00	  -99.00	  -99.00	  70.00	  4.60	  22.00
03456500	  113.00	  19.30	  4150.00	  0.00	  0.00	  84.00	  -99.00	  -99.00	  66.00	  5.00	  26.00
03459000	  64.60	  17.60	  3950.00	  0.00	  0.00	  68.00	  -99.00	  -99.00	  54.00	  3.50	  25.00
03460000	  162.00	  10.50	  3960.00	  0.00	  0.00	  94.00	  -99.00	  -99.00	  57.00	  3.55	  28.00
03463300	  133.00	  13.50	  3840.00	  0.00	  0.00	  91.00	  -99.00	  -99.00	  63.00	  3.50	  22.00
03465500	  18.10	  96.80	  3070.00	  0.00	  -99.00	  82.00	  -99.00	  3.51	  51.00	  3.00	  25.00
03469000	  7.90	  203.00	  2490.00	  0.02	  -99.00	  64.70	  -99.00	  3.51	  50.00	  3.50	  29.00
03473000	  23.20	  37.30	  2930.00	  1.02	  -99.00	  76.00	  -99.00	  -99.00	  43.20	  2.03	  22.60
03479000	  51.30	  17.20	  3400.00	  0.00	  0.00	  60.00	  -99.00	  -99.00	  49.00	  3.30	  25.00
03488000	  21.70	  47.60	  2730.00	  1.01	  -99.00	  63.00	  -99.00	  -99.00	  43.40	  2.58	  24.60
03497300	  101.50	  23.85	  3060.00	  0.00	  -99.00	  100.00	  -99.00	  3.70	  70.00	  3.50	  27.00
03500000	  55.10	  27.80	  2730.00	  0.00	  0.00	  80.00	  -99.00	  -99.00	  65.00	  3.70	  31.00
03500240	  38.22	  15.35	  2722.00	  0.00	  0.00	  80.00	  -99.00	  5.00	  61.00	  4.50	  28.00
03501000	  120.00	  20.10	  3430.00	  2.00	  2.00	  85.00	  -99.00	  -99.00	  61.00	  4.30	  29.00
03504000	  30.70	  16.00	  3920.00	  0.00	  0.00	  95.00	  -99.00	  -99.00	  69.00	  4.20	  28.00
03509000	  102.00	  12.10	  3820.00	  0.00	  0.00	  69.00	  -99.00	  -99.00	  54.00	  3.60	  22.00
03512000	  95.00	  20.00	  3820.00	  0.00	  0.00	  88.00	  -99.00	  -99.00	  60.00	  3.30	  26.00
03513500	  368.00	  8.41	  4105.00	  0.00	  0.00	  99.00	  -99.00	  -99.00	  68.00	  3.70	  26.00
03518500	  90.50	  27.80	  2350.00	  0.00	  -99.00	  98.00	  -99.00	  4.49	  64.00	  3.50	  27.00
03524000	  14.90	  86.90	  2490.00	  1.01	  -99.00	  42.00	  -99.00	  -99.00	  43.90	  2.65	  27.50
03528000	  6.59	  199.00	  2130.00	  0.02	  -99.00	  53.30	  -99.00	  3.89	  45.00	  3.00	  28.00
03532000	  3.77	  137.00	  1900.00	  0.03	  -99.00	  54.50	  -99.00	  3.51	  50.00	  3.00	  28.00
03540500	  18.00	  67.90	  1630.00	  0.11	  -99.00	  87.90	  -99.00	  3.89	  53.00	  3.50	  28.00
03545000	  60.90	  13.80	  2800.00	  0.00	  -99.00	  91.00	  -99.00	  5.40	  58.00	  4.20	  29.00
03550000	  60.30	  21.20	  2450.00	  0.00	  0.00	  84.00	  -99.00	  -99.00	  61.00	  4.20	  30.00
03550500	  58.70	  12.60	  2418.00	  0.00	  -99.00	  78.00	  -99.00	  5.40	  56.00	  3.75	  28.00
03558000	  30.40	  29.60	  2610.00	  0.48	  -99.00	  85.20	  -99.00	  5.70	  55.00	  3.70	  29.00
03560000	  29.30	  30.00	  2095.00	  0.00	  -99.00	  83.60	  -99.00	  6.00	  53.50	  3.75	  29.00
03568500	  14.90	  17.00	  1375.00	  0.00	  -99.00	  73.10	  -99.00	  4.20	  52.50	  3.50	  31.00
03571000	  3.29	  89.20	  1390.00	  0.00	  -99.00	  73.80	  -99.00	  3.70	  56.00	  3.50	  30.00
03574500	  14.80	  41.50	  1060.00	  0.00	  -99.00	  90.00	  -99.00	  3.70	  54.00	  3.70	  32.00
03575000	  8.00	  30.70	  930.00	  1.00	  -99.00	  40.00	  -99.00	  4.08	  51.00	  3.80	  -99.00
03586500	  5.40	  29.60	  645.00	  1.00	  -99.00	  40.00	  -99.00	  2.82	  52.00	  3.80	  34.00
03592500	  3.80	  113.80	  750.00	  1.00	  -99.00	  60.00	  -99.00	  5.15	  53.00	  3.80	  35.00
03603000	  1.90	  264.00	  780.00	  0.03	  -99.00	  43.90	  -99.00	  3.70	  51.00	  3.60	  31.00
03604000	  5.08	  71.10	  860.00	  0.02	  -99.00	  63.30	  -99.00	  5.38	  53.00	  3.80	  30.00
03604500	  4.09	  112.00	  800.00	  0.01	  -99.00	  69.90	  -99.00	  5.38	  53.00	  3.70	  30.00
03612000	  2.69	  49.31	  502.00	  8.91	  -99.00	  28.52	  -99.00	  0.60	  46.00	  3.50	  27.00
04001000	  51.20	  6.80	  920.00	  20.00	  0.00	  99.00	  -99.00	  4.00	  30.00	  2.10	  -0.40
04010500	  13.00	  61.00	  1400.00	  14.00	  -99.00	  84.00	  -99.00	  2.34	  30.00	  2.30	  0.00
04014500	  57.60	  22.00	  1550.00	  4.40	  -99.00	  99.00	  -99.00	  4.92	  27.50	  2.40	  0.00
04025500	  3.60	  18.60	  1160.00	  15.40	  -99.00	  85.00	  -99.00	  6.39	  30.50	  2.55	  2.00
04027000	  18.80	  46.40	  1360.00	  9.70	  -99.00	  80.00	  -99.00	  6.67	  32.40	  2.52	  3.00
04033000	  7.70	  31.40	  1680.00	  18.00	  4.00	  96.00	  -99.00	  3.00	  34.00	  2.21	  3.00
04040500	  20.30	  32.10	  1585.00	  21.00	  1.60	  97.00	  -99.00	  3.00	  31.90	  2.13	  2.90
04045500	  0.96	  67.00	  790.00	  24.90	  -99.00	  96.70	  -99.00	  8.00	  30.00	  1.87	  9.00
04046000	  20.90	  10.20	  830.00	  62.00	  1.30	  71.00	  -99.00	  8.00	  31.30	  2.00	  9.50
04056500	  2.70	  85.40	  780.00	  39.90	  -99.00	  88.90	  -99.00	  9.50	  30.00	  1.96	  8.50
04059500	  6.60	  92.10	  1170.00	  2.40	  -99.00	  91.90	  -99.00	  3.50	  30.00	  2.07	  6.00
04063700	  6.24	  43.59	  1547.00	  22.80	  -99.00	  94.50	  -99.00	  4.92	  29.80	  2.38	  4.00
04069500	  6.21	  128.00	  1130.00	  18.40	  -99.00	  72.00	  -99.00	  7.54	  29.00	  2.37	  6.00
04071000	  7.50	  96.00	  1080.00	  16.80	  -99.00	  88.00	  -99.00	  6.67	  29.40	  2.41	  6.00
04073500	  0.84	  104.00	  900.00	  12.60	  -99.00	  22.00	  -99.00	  3.51	  29.50	  2.65	  8.00
04078500	  11.90	  56.60	  1210.00	  15.00	  -99.00	  36.00	  -99.00	  5.38	  30.60	  2.49	  8.00
04079000	  5.80	  174.00	  1080.00	  14.60	  -99.00	  43.00	  -99.00	  5.15	  29.80	  2.46	  7.00
04080000	  8.77	  56.30	  1010.00	  15.80	  -99.00	  35.00	  -99.00	  5.62	  30.30	  2.50	  7.00
04081000	  10.00	  45.00	  1070.00	  6.20	  -99.00	  26.00	  -99.00	  5.38	  30.40	  2.53	  7.00
04084500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
04085200	  10.50	  24.30	  778.00	  0.43	  -99.00	  8.92	  -99.00	  3.16	  26.50	  2.36	  12.00
04086000	  4.63	  86.20	  930.00	  9.60	  -99.00	  13.00	  -99.00	  2.99	  29.70	  2.47	  12.00
04087000	  5.32	  87.50	  940.00	  9.90	  -99.00	  12.00	  -99.00	  3.70	  29.60	  2.52	  13.00
04093000	  3.60	  29.80	  690.00	  0.60	  0.06	  5.90	  -99.00	  1.76	  36.10	  2.80	  17.00
04094000	  6.20	  14.80	  694.00	  0.90	  0.90	  18.10	  -99.00	  1.90	  41.00	  2.80	  17.00
04100500	  2.80	  65.90	  881.00	  2.10	  2.10	  9.40	  -99.00	  2.06	  35.20	  2.70	  18.00
04105000	  2.23	  53.90	  900.00	  10.10	  -99.00	  19.70	  -99.00	  -99.00	  32.00	  2.27	  16.00
04112500	  1.93	  44.20	  890.00	  10.50	  -99.00	  18.60	  -99.00	  -99.00	  32.00	  2.17	  16.00
04121500	  1.41	  126.90	  1220.00	  13.60	  -99.00	  55.70	  -99.00	  -99.00	  31.00	  2.03	  10.00
04128000	  11.50	  27.20	  1070.00	  9.80	  0.90	  81.20	  -99.00	  -99.00	  30.90	  1.94	  9.00
04135500	  6.30	  25.80	  1280.00	  13.00	  2.00	  97.00	  -99.00	  -99.00	  32.40	  2.01	  10.00
04142000	  6.20	  42.40	  990.00	  6.90	  -99.00	  55.80	  -99.00	  -99.00	  28.00	  1.96	  10.00
04173500	  9.60	  17.80	  945.00	  8.00	  2.00	  10.00	  -99.00	  -99.00	  30.20	  2.27	  16.20
04183500	  1.55	  152.00	  761.00	  0.50	  -99.00	  3.80	  -99.00	  3.48	  34.50	  2.70	  20.00
04184500	  6.63	  52.00	  -99.00	  0.00	  -99.00	  2.40	  -99.00	  3.46	  32.50	  2.60	  20.00
04189000	  3.69	  46.60	  793.00	  0.00	  -99.00	  2.50	  -99.00	  3.43	  35.00	  2.60	  21.00
04191500	  2.71	  103.00	  823.00	  0.00	  -99.00	  3.50	  -99.00	  3.31	  35.00	  2.70	  20.00
04193500	  1.27	  231.00	  817.00	  0.00	  -99.00	  2.60	  -99.00	  3.31	  34.50	  2.60	  20.00
04196500	  6.58	  56.30	  987.00	  0.00	  -99.00	  1.50	  -99.00	  3.11	  35.00	  2.50	  22.00
04197000	  4.34	  89.90	  831.00	  0.00	  -99.00	  0.70	  -99.00	  3.15	  35.00	  2.50	  21.00
04198000	  4.03	  118.00	  825.00	  0.00	  -99.00	  1.70	  -99.00	  3.17	  35.00	  2.50	  22.00
04199500	  6.99	  64.10	  782.00	  0.00	  -99.00	  8.80	  -99.00	  2.56	  34.50	  2.30	  22.00
04201500	  9.45	  30.80	  971.00	  0.00	  -99.00	  6.40	  -99.00	  2.41	  36.50	  2.20	  22.00
04212000	  1.45	  52.20	  965.00	  0.00	  -99.00	  17.20	  -99.00	  2.46	  39.50	  2.20	  22.00
04212500	  12.80	  26.60	  955.00	  0.00	  -99.00	  16.90	  -99.00	  2.38	  40.00	  2.10	  21.00
04213000	  7.04	  58.60	  796.00	  0.00	  -99.00	  22.30	  -99.00	  2.38	  41.00	  2.10	  22.00
04214500	  18.40	  35.00	  1200.00	  1.93	  0.04	  37.00	  -99.00	  2.82	  38.00	  2.20	  15.50
04215500	  28.40	  33.00	  1230.00	  0.64	  0.07	  54.00	  -99.00	  2.66	  39.00	  2.20	  17.00
04217500	  18.20	  40.30	  1220.00	  6.89	  -99.00	  39.00	  -99.00	  -99.00	  35.00	  2.40	  16.00
04221000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
04221500	  22.60	  25.80	  1960.00	  1.27	  0.05	  49.00	  -99.00	  4.08	  36.50	  2.30	  14.00
04223000	  8.80	  72.00	  1870.00	  1.12	  0.17	  38.00	  -99.00	  3.51	  36.50	  2.30	  14.50
04230500	  34.40	  50.00	  1170.00	  5.61	  0.05	  27.00	  -99.00	  2.99	  32.00	  2.20	  16.50
04234000	  15.90	  31.90	  1340.00	  3.30	  0.21	  35.00	  -99.00	  3.33	  39.00	  2.30	  17.00
04243500	  46.80	  24.20	  1010.00	  2.83	  0.04	  30.00	  -99.00	  3.23	  39.50	  2.30	  12.00
04256000	  38.90	  25.40	  1610.00	  13.16	  1.10	  86.00	  -99.00	  6.13	  46.00	  2.20	  5.00
04258500	  25.50	  23.90	  1660.00	  12.26	  0.08	  69.00	  -99.00	  5.15	  51.10	  2.30	  10.70
04262500	  26.70	  36.00	  1320.00	  12.21	  0.77	  88.00	  -99.00	  6.13	  43.50	  2.10	  4.50
04264331	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
04265000	  25.40	  51.80	  1260.00	  9.90	  0.71	  87.00	  -99.00	  5.87	  40.00	  2.10	  6.50
04269000	  25.60	  66.80	  1350.00	  14.88	  1.65	  76.00	  -99.00	  5.38	  38.50	  2.10	  7.00
04274000	  75.70	  19.40	  2480.00	  5.67	  -99.00	  87.00	  -99.00	  -99.00	  42.00	  2.30	  4.00
04275000	  53.50	  35.00	  2060.00	  1.04	  0.32	  94.00	  -99.00	  6.13	  40.50	  2.10	  5.00
04276500	  42.20	  40.20	  1630.00	  3.12	  0.29	  86.00	  -99.00	  5.38	  34.00	  2.10	  8.00
04287000	  61.70	  14.00	  1490.00	  0.41	  0.03	  66.00	  -99.00	  4.50	  38.00	  2.50	  6.00
04293500	  10.00	  47.20	  1140.00	  0.80	  0.34	  45.00	  -99.00	  4.50	  46.00	  2.10	  5.00
04296000	  5.75	  33.60	  1240.00	  2.48	  0.95	  61.00	  -99.00	  5.30	  41.40	  2.20	  4.00
05011500	  74.70	  11.70	  6060.00	  0.82	  0.82	  53.90	  -99.00	  3.20	  84.00	  2.00	  3.00
05014500	  283.00	  7.10	  6460.00	  3.41	  3.41	  58.10	  -99.00	  4.50	  95.00	  2.10	  8.00
05051600	  2.10	  65.00	  1320.00	  0.14	  -99.00	  0.00	  -99.00	  3.20	  18.70	  1.80	  -1.00
05053000	  2.10	  217.00	  1100.00	  0.21	  0.21	  0.00	  -99.00	  3.33	  19.30	  1.90	  -2.00
05054500	  3.00	  39.00	  1670.00	  1.48	  1.48	  0.00	  -99.00	  3.33	  16.40	  1.80	  -5.00
05056000	  1.60	  160.00	  1570.00	  0.54	  0.54	  0.00	  -99.00	  3.33	  16.60	  1.80	  -6.00
05056100	  5.10	  75.00	  1640.00	  0.01	  0.01	  0.00	  -99.00	  2.82	  16.50	  1.90	  -10.00
05056200	  3.50	  44.00	  1550.00	  0.06	  0.06	  0.00	  -99.00	  2.82	  17.70	  1.90	  -9.00
05057000	  0.80	  244.00	  1520.00	  0.35	  0.35	  0.00	  -99.00	  3.33	  17.20	  1.90	  -5.00
05057200	  3.00	  54.00	  1460.00	  0.16	  0.16	  0.00	  -99.00	  3.33	  17.70	  1.90	  -4.00
05059600	  11.00	  15.00	  1350.00	  1.00	  -99.00	  0.00	  -99.00	  3.20	  18.40	  1.90	  -5.00
05059700	  3.00	  81.00	  1240.00	  0.02	  0.02	  0.00	  -99.00	  3.16	  18.40	  1.90	  -1.00
05060500	  3.50	  28.00	  1030.00	  0.00	  0.00	  0.00	  -99.00	  3.33	  19.00	  1.90	  -2.00
05062000	  9.70	  74.00	  1170.00	  2.50	  -99.00	  5.80	  -99.00	  3.16	  21.00	  2.30	  -4.00
05062500	  7.20	  70.00	  1380.00	  7.00	  -99.00	  38.50	  -99.00	  5.15	  22.00	  2.30	  -6.00
05064900	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05066500	  4.10	  124.00	  1060.00	  0.08	  0.08	  0.00	  -99.00	  3.16	  18.80	  1.90	  -4.00
05069000	  7.20	  70.50	  1110.00	  3.50	  -99.00	  5.40	  -99.00	  2.82	  21.00	  2.20	  -5.00
